FileBeggining
1;1;2
-2.52597;1046.2-0.197965;0.0713254;-0.00662314;0.9775880;0
-311.092;1168.07-0.00403245;-0.263383;0.517122;0.814370;0
-102.708;1256.170;0;0;00;0
-427.647;1016.390;0;0;00;0
-115.959;1121.18-0.0490107;-0.203528;-0.020835;0.977620;0
-140.099;1155.93-0.120416;-0.190315;0.0739032;0.9715030;0
-180.397;1171.38-0.116805;-0.0755811;0.500128;0.8547030;0
1.39243;1145.63-0.197965;0.0713254;-0.00662314;0.9775880;0
310.964;1181.49-0.00701866;0.272154;-0.535489;0.7994590;0
97.9282;1211.440;0;0;00;0
412.693;1025.210;0;0;00;0
93.6987;1091.480.00909967;0.0549498;0.0202824;0.9982420;0
109.408;1083.37-0.169112;0.0416533;-0.0223996;0.9844620;0
183.182;1119.88-0.195648;-0.0276652;-0.498518;0.844060;0
-4.86881;1125.980.0530968;0.0696985;-0.0129167;0.996070;0
1;1;2
-0.49996;1046.51-0.199001;0.0723405;-0.00942874;0.977280;0
-310.221;1175.720.00357652;-0.266422;0.509124;0.8184130;0
-103.288;1259.420;0;0;00;0
-434.054;1015.390;0;0;00;0
-115.41;1120.13-0.0554754;-0.20218;-0.0208045;0.9775550;0
-140.563;1160-0.11916;-0.18955;0.0732799;0.9718550;0
-181.172;1173.69-0.119504;-0.0651163;0.498849;0.8559370;0
2.17587;1147.3-0.199001;0.0723405;-0.00942874;0.977280;0
314.381;1181.86-0.0111757;0.278337;-0.536038;0.7969110;0
97.2548;1212.630;0;0;00;0
413.567;1023.520;0;0;00;0
96.8985;1089.56-0.00470669;0.055622;0.017363;0.998290;0
110.925;1092.54-0.157734;0.0443198;-0.0251731;0.9861650;0
185.523;1120.9-0.200985;-0.0231093;-0.497058;0.8438040;0
-3.53989;1126.070.0571103;0.0708992;-0.0110991;0.9957850;0
1;1;2
15.1974;1050.55-0.188798;0.0734464;-0.040379;0.9784330;0
-311.36;1174.050.00297336;-0.268727;0.515149;0.8138790;0
-104.2;1262.710;0;0;00;0
-428.637;1015.010;0;0;00;0
-109.976;1118.29-0.0657426;-0.202621;-0.0271611;0.976670;0
-141.798;1165.17-0.116364;-0.19017;0.0731356;0.9720830;0
-181.457;1174.07-0.116869;-0.067968;0.497844;0.8566640;0
1.91915;1147.75-0.188798;0.0734464;-0.040379;0.9784330;0
